"","x"
"OR52J3",0
"RN7SKP17",0
"WNT2B",0.1853
"RNU2-30P",0.1196
"COMMD4P2",0.1311
"NAT16",0.0044
"SLC9A3R1",30.2403
"SF1",32.3031
"ANG",3.7631
"TIMM21",5.8562
"FRMD5",0.4507
"RPL23AP96",0.0571
"MIR4661",0
"LINC02131",0
"TIFA",3.9136
"LCK",0.586
"RNU6-1026P",0
"ZNF768",19.8977
"ARHGAP19",1.3978
"MCFD2",15.2874
"COPS5P1",0.0215
"NIBAN1",6.877
"MFSD9",1.4795
"MIR4432",0
"LHX5-AS1",0
"NAV2-AS3",0.0282
"HMGN1P9",0
"OR9A4",0.0154
"LINC02121",0
"TRAJ6",0.2721
"LINC00301",0
"FAM83F",0.0072
"SGMS2",2.0216
"OR2T5",0
"MT-ND6",1518.6289
"FZD9",2.3377
"CST4",0
"SPACA5B",0
"TMA16P2",0.1123
"ZYX",55.66
"COX5A",48.1323
"RNU6-247P",0
"RN7SL62P",0
"MLLT11",9.8896
"LINC01186",0
"RPL35P5",18.0088
"DPP6",0.0174
"RBM44",0.1032
"CRIM1",0.9024
"RNU2-31P",0
"IP6K1",23.2598
"LINC01620",0
"SSTR5-AS1",0.0084
"ALG1L14P",0
"NEK6",15.5444
"OTUD7B",9.1542
"DENND5B",1.3603
"MCPH1",2.58
"RNU6-528P",0
"KPNA2P2",0.1359
"OR10AC1",0
"CD8B2",0
"LINC01781",0.0476
"OR11K2P",0.089
"BPTFP1",0.0343
"RNA5SP74",0
"RNU6-1211P",0
"USP17L17",0
"SNORD116-18",0
"NUP35",1.7136
"DSCAS",0.061
"SLC22A1",0.197
"USP34",3.5525
"CTAGE6",0.0194
"TRMT112P1",0
"SLC30A1",3.7627
"LINC02523",0.0057
"ADGRG6",0.1135
"RBMX2P4",0
"LINC02577",0.362
"DYNLL1P3",0.3805
"SLC6A13",0.008
"OR6K2",0
"DPP7",41.2812
"LINC00535",0.13
"RCOR1",9.7238
"EMP2",36.1393
"RNU6-417P",0
"RNY4P3",0
"SLC2AXP1",0
"HMGB3P23",0
"DNAH10OS",1.7706
"CCNB2",27.4445
"SPINT2",1.9955
"TP53AIP1",0.0881
"BMP7",0.5262
"SV2C",0.0084
"IFNWP19",0.9239
"MPP6",2.8736
"ZBTB14",3.7505
"HLA-F",8.1354
"TRIM64B",0
"CYP4V2",1.2041
"DZANK1",0.5658
"CCL20",0.2512
"MYO1E",12.7472
"SSC4D",0.377
"PCDHGA9",0.1137
"RN7SL840P",0.1188
"RPS6KC1",3.2076
"SLC10A1",0.0247
"TNC",127.5872
"RBMY2AP",0
"PPIAP6",3.0763
"BNIP3P23",0
"MIR548AE1",0
"GRAMD4P2",0.0154
"CSNK1G2",20.1284
"MTCO2P31",0.074
"FREM2",0.0042
"BECN1",3.7741
"GAPDHP48",0.0351
"SNORD21",0
"HNRNPM",74.1167
"TNFRSF12A",69.6486
"PRDM13",0.0206
"ZSCAN1",0.6355
"DNAJA1P4",0.0145
"ALG12",3.2477
"GLRA2",0.0227
"GPR142",0.021
"CAMTA1-DT",1.1788
"MAPT-IT1",0.0168
"CD276",79.2771
"H2BP5",0
"TXNDC2",0.0746
"SYCE1L",0.5424
"ROBO4",1.7006
"GSTA1",0
"RAB22A",6.5314
"MYT1L-AS1",0
"DBET",0.0201
"KLHL41",0.1996
"FAM98A",12.1419
"PHBP20",0.2062
"RNU1-131P",0
"ELOBP4",0
"DECR1",12.362
"TGIF1P1",0.1262
"PODXL",2.7215
"RN7SL530P",0
"PRDX1P1",0.8774
"LINC02741",0.0329
"FAM90A26",0
"GSTK1",14.7624
"CCDC39-AS1",0
"LIMD1-AS1",0.0409
"GINS2",3.84
"PAIP1",16.4263
"MACORIS",1.1181
"LINC02048",0.1143
"LINC01903",0.0157
"LINC02595",0.5398
"MIR3670-4",0
"LINC01820",0
"KRTAP19-6",0
"PCM1",8.5425
"RN7SL320P",0
"CDC37L1-DT",0.1101
"ROR1",3.419
"CLEC4GP1",0.0582
"LINC02690",0
"RASD2",3.2779
"ZW10",8.1075
"BCAS2P2",0.2002
"PTP4A1P7",0.0328
"DCAF8",7.6063
"MIR218-1",0
"SRGAP2D",0.2148
"OR4B1",0
"OR4C7P",0.0184
"LYPLA1P1",0
"RNU6-681P",0.3244
"PPIAP33",0.5167
"CELF5",0.0196
"LYZ",16.6778
"C2CD4C",0.0381
"CES5A",0.0211
"CMAS",14.2944
"LINC00603",0
"MPLKIP",3.1899
"RNA5SP342",0.3374
"IFNL4",0.0184
"CKS1BP3",3.0606
"RPP30",6.5511
"LINC00911",0
"MBIP",5.3993
"MIR4779",0
"CHRNA5",0.9266
"RAB24",3.5862
"HNRNPA3",38.1923
"CHD4",77.3912
"LINC02526",0
"GAPDHP42",0.086
"CTBP2P8",0.2283
"DM1-AS",0.4435
"WARS1P1",0
"TRIM21",9.7856
"DUXAP1",0
"BTF3P11",0.0354
"PEBP1P2",3.4766
"EHD3",4.9814
"FAM238A",0.0155
"HSP90B3P",0.6674
"LINC01121",0.2246
"SLC25A20P1",0.0187
"SELE",0.0221
"ABCC8",0.005
"RN7SL217P",0
"MAFG-DT",5.172
"GSK3A",13.263
"OR51A3P",0.0183
"DAZ1",0
"DANT2",0.0811
"CTBP2P4",0
"FLCN",9.9204
"VPS37B",9.7536
"IFT80",1.0791
"RNU6-1279P",0
"DEFA11P",0
"IGLV10-67",0
"PKIA",3.8291
"MSANTD3-TMEFF1",0.0897
"LINC02259",0.0568
"HUNK",3.2481
"EN1",3.8928
"RETNLB",0
"CRYZP2",0
"LINC02652",0
"RNU6-428P",0.1577
"LRRC71",0.2116
"RN7SL213P",0.1064
"CYP51A1P3",0.1418
"PPP2R2C",0.022
"GAPDHP16",0
"ZSCAN29",3.3082
"SPG21",26.9464
"SPOCK3",0.0151
"RNA5SP437",0
"STPG4",0.0206
"LSM3P2",0.309
"LINC01657",0.0093
"RPL7AP52",0.0214
"MIR4307HG",0
"DUX4L9",0.067
"PRR20D",0
"RNU1-97P",0
"SUGT1P4-STRA6LP",0.2097
"PRDX2P1",0.7733
"LINC01979",0.0384
"DCTN5",5.4328
"PRDM11",0.3167
"STK32C",2.4901
"HOXC9",3.4863
"MINPP1",4.111
"TSEN15",8.0927
"HSPB2",0.6318
"CYP4F25P",0
"BEND3P3",0.0968
"NR2F1",2.7064
"NPM1",103.413
"PSMC1P1",8.5367
"CFAP73",0.4398
"CAPZA2",9.1743
"MIR887",0
"RPL34P20",0
"NAP1L4P3",0.3677
"SNRPBP1",0
"SMCO4",28.1794
"GOLGA8H",0.2132
"LINC01757",0.0351
"CACNA2D1-AS1",0.1273
"LINC02744",0.0135
"WHRN",4.231
"DIAPH2-AS1",0.0438
"PTBP2",1.3039
"SLC5A7",0.0131
"ALG1L15P",0.7436
"PACS2",8.3301
"ZNF598",11.9924
"ACTN4",120.8909
"APOBEC3F",0.9782
"NUTF2P3",0
"GPR25",0.0155
"ZBTB22",11.9901
"RBMS2",3.4198
"PLCXD2",0.0288
"PDE8A",3.6493
"CKAP2P1",0
"CCZ1",2.5811
"LINGO1",1.9099
"UFL1-AS1",0.0308
"SLC45A2",0.0258
"ST13P19",0.6453
"RNU6-610P",0.3153
"HMGN5",10.4803
"CLBA1",2.0114
"NAA25",2.8132
"C3orf70",0.8776
"TMEM120A",10.559
"IFIT2",2.8574
"MAP1LC3B2",0.7828
