"","x"
"MIR5691",0
"TPMTP1",0.3559
"MIR1233-1",0
"MIA3",7.9727
"PRDM2",9.4081
"RN7SKP63",0
"SNX18P24",0
"RORA-AS2",0
"TVP23B",2.0889
"PIGFP3",0
"HSPA13",48.6566
"SLC2A4",0.0205
"RNU4-15P",0
"BCHE",0.1881
"CPEB1",2.5459
"MSANTD4",9.2646
"PUM1",17.0848
"TSPY12P",0
"RNU6-231P",0
"DHFRP6",0
"LYPLA2P1",1.4678
"RNU6-266P",0
"IGHV3-66",0.8729
"MTND4LP7",0
"CARNMT1-AS1",0.1152
"RNU1-38P",0
"RPL10P15",4.2949
"NT5C2",14.204
"HPN-AS1",0.0246
"OR6C1",0
"H3P15",0
"RPS27P22",0.0573
"FKBP15",4.0055
"EDDM3A",0.0256
"TCN1",0.0783
"ACP6",3.0611
"FAM197Y6",0.0136
"LINC02569",0
"TLE3",4.3882
"C1QTNF1-AS1",0.886
"SMAGP",7.5505
"LINC01208",0.0929
"MTRNR2L2",14.9158
"RARRES2P5",0
"GACAT3",0.0311
"NINJ2-AS1",1.8029
"E2F1",15.4376
"OR8U1",0
"NPHS2",0.0663
"WRAP53",2.4641
"NOL7",23.339
"RN7SL673P",0
"ORMDL2",11.5107
"RN7SL401P",0
"SLC13A2",0.0043
"TPMTP4",0
"TGM1",0.1515
"TAF9P1",0
"ZNF788P",3.0585
"FTLP1",0.0525
"COL4A5",1.365
"NPR1",3.6589
"FAM230I",0.1225
"TMTC3",5.1569
"WDR83",8.7919
"LHFPL3-AS1",0.0091
"MT-ND3",4147.6891
"RNA5SP23",0
"RN7SL67P",0.7929
"RPL7P40",0
"LRP5L",1.1305
"IL7R",1.4192
"CUL4AP1",0.0148
"PCAT4",0.0184
"ZYG11A",0.9264
"CRTAC1",0.9597
"COQ10A",5.6957
"DIRAS3",6.6331
"TEX28",0
"EEF1A1P26",0.0506
"IGHD7-27",0
"MIR181B1",0
"PKD2L1",0.0946
"ATPAF1",15.568
"IGKV1OR22-1",0
"LINC00211",0.0372
"EIF5",38.6005
"LINC00668",0.6752
"LINC01886",0.0428
"KARS1P1",0.0315
"LINC01818",0
"LINC02777",0.9395
"DUX4L3",0
"LINC02297",0
"PEBP1P3",0.1511
"PCK2",8.898
"RPL23AP19",0.0374
"RNA5SP335",0
"MIR595",0
"FKBPL",9.5147
"RNA5SP509",0
"OR11H4",0
"IGHV1-45",0
"GZMH",1.5678
"H2BP7",0
"SERTM2",0.2234
"B4GALT1",17.3035
"DUX4L20",0
"GALT",2.4559
"MTCYBP1",0
"DCAF13P3",0.3001
"LINC01346",0.0116
"ZIC2",0.0042
"TMEM44-AS1",3.7998
"RNU4ATAC6P",0
"JCHAINP1",0.0291
"YBX3",5.7288
"ALG1L12P",0.3181
